alcaldia,localidad,sexo,rango_edad,poblacion
TLAHUAC,La Ciénega,Mujer,o) 70 a 74 años,11
TLAHUAC,La Ciénega,Mujer,p) 75 a 79 años,3
TLAHUAC,La Ciénega,Mujer,q) 80 a 84 años,1
TLAHUAC,La Ciénega,Mujer,r) 85 años y más,0
TLAHUAC,El Paraíso (Mecoxtla),Hombre,a) 0 a 4 años,59
TLAHUAC,El Paraíso (Mecoxtla),Hombre,b) 5 a 9 años,92
TLAHUAC,El Paraíso (Mecoxtla),Hombre,c) 10 a 14 años,84
TLAHUAC,El Paraíso (Mecoxtla),Hombre,d) 15 a 19 años,84
TLAHUAC,El Paraíso (Mecoxtla),Hombre,e) 20 a 24 años,65
TLAHUAC,El Paraíso (Mecoxtla),Hombre,f) 25 a 29 años,56
TLAHUAC,El Paraíso (Mecoxtla),Hombre,g) 30 a 34 años,49
TLAHUAC,El Paraíso (Mecoxtla),Hombre,h) 35 a 39 años,53
TLAHUAC,El Paraíso (Mecoxtla),Hombre,i) 40 a 44 años,55
TLAHUAC,El Paraíso (Mecoxtla),Hombre,j) 45 a 49 años,57
TLAHUAC,El Paraíso (Mecoxtla),Hombre,k) 50 a 54 años,34
TLAHUAC,El Paraíso (Mecoxtla),Hombre,l) 55 a 59 años,17
TLAHUAC,El Paraíso (Mecoxtla),Hombre,m) 60 a 64 años,12
TLAHUAC,El Paraíso (Mecoxtla),Hombre,n) 65 a 69 años,10
TLAHUAC,El Paraíso (Mecoxtla),Hombre,o) 70 a 74 años,1
TLAHUAC,El Paraíso (Mecoxtla),Hombre,p) 75 a 79 años,3
TLAHUAC,El Paraíso (Mecoxtla),Hombre,q) 80 a 84 años,0
TLAHUAC,El Paraíso (Mecoxtla),Hombre,r) 85 años y más,2
TLAHUAC,El Paraíso (Mecoxtla),Mujer,a) 0 a 4 años,48
TLAHUAC,El Paraíso (Mecoxtla),Mujer,b) 5 a 9 años,70
TLAHUAC,El Paraíso (Mecoxtla),Mujer,c) 10 a 14 años,64
TLAHUAC,El Paraíso (Mecoxtla),Mujer,d) 15 a 19 años,79
TLAHUAC,El Paraíso (Mecoxtla),Mujer,e) 20 a 24 años,62
TLAHUAC,El Paraíso (Mecoxtla),Mujer,f) 25 a 29 años,69
TLAHUAC,El Paraíso (Mecoxtla),Mujer,g) 30 a 34 años,50
TLAHUAC,El Paraíso (Mecoxtla),Mujer,h) 35 a 39 años,61
TLAHUAC,El Paraíso (Mecoxtla),Mujer,i) 40 a 44 años,59
TLAHUAC,El Paraíso (Mecoxtla),Mujer,j) 45 a 49 años,49
TLAHUAC,El Paraíso (Mecoxtla),Mujer,k) 50 a 54 años,38
TLAHUAC,El Paraíso (Mecoxtla),Mujer,l) 55 a 59 años,24
TLAHUAC,El Paraíso (Mecoxtla),Mujer,m) 60 a 64 años,17
TLAHUAC,El Paraíso (Mecoxtla),Mujer,n) 65 a 69 años,6
TLAHUAC,El Paraíso (Mecoxtla),Mujer,o) 70 a 74 años,4
TLAHUAC,El Paraíso (Mecoxtla),Mujer,p) 75 a 79 años,1
TLAHUAC,El Paraíso (Mecoxtla),Mujer,q) 80 a 84 años,0
TLAHUAC,El Paraíso (Mecoxtla),Mujer,r) 85 años y más,2
TLAHUAC,Colonia los 500 metros,Hombre,a) 0 a 4 años,12
TLAHUAC,Colonia los 500 metros,Hombre,b) 5 a 9 años,18
TLAHUAC,Colonia los 500 metros,Hombre,c) 10 a 14 años,21
TLAHUAC,Colonia los 500 metros,Hombre,d) 15 a 19 años,24
TLAHUAC,Colonia los 500 metros,Hombre,e) 20 a 24 años,25
TLAHUAC,Colonia los 500 metros,Hombre,f) 25 a 29 años,21
TLAHUAC,Colonia los 500 metros,Hombre,g) 30 a 34 años,14
TLAHUAC,Colonia los 500 metros,Hombre,h) 35 a 39 años,17
TLAHUAC,Colonia los 500 metros,Hombre,i) 40 a 44 años,18
TLAHUAC,Colonia los 500 metros,Hombre,j) 45 a 49 años,11
TLAHUAC,Colonia los 500 metros,Hombre,k) 50 a 54 años,15
TLAHUAC,Colonia los 500 metros,Hombre,l) 55 a 59 años,9
TLAHUAC,Colonia los 500 metros,Hombre,m) 60 a 64 años,5
TLAHUAC,Colonia los 500 metros,Hombre,n) 65 a 69 años,4
TLAHUAC,Colonia los 500 metros,Hombre,o) 70 a 74 años,4
TLAHUAC,Colonia los 500 metros,Hombre,p) 75 a 79 años,1
TLAHUAC,Colonia los 500 metros,Hombre,q) 80 a 84 años,0
TLAHUAC,Colonia los 500 metros,Hombre,r) 85 años y más,1
TLAHUAC,Colonia los 500 metros,Mujer,a) 0 a 4 años,9
TLAHUAC,Colonia los 500 metros,Mujer,b) 5 a 9 años,13
TLAHUAC,Colonia los 500 metros,Mujer,c) 10 a 14 años,22
TLAHUAC,Colonia los 500 metros,Mujer,d) 15 a 19 años,20
TLAHUAC,Colonia los 500 metros,Mujer,e) 20 a 24 años,12
TLAHUAC,Colonia los 500 metros,Mujer,f) 25 a 29 años,14
TLAHUAC,Colonia los 500 metros,Mujer,g) 30 a 34 años,17
TLAHUAC,Colonia los 500 metros,Mujer,h) 35 a 39 años,16
TLAHUAC,Colonia los 500 metros,Mujer,i) 40 a 44 años,11
TLAHUAC,Colonia los 500 metros,Mujer,j) 45 a 49 años,16
TLAHUAC,Colonia los 500 metros,Mujer,k) 50 a 54 años,8
TLAHUAC,Colonia los 500 metros,Mujer,l) 55 a 59 años,8
TLAHUAC,Colonia los 500 metros,Mujer,m) 60 a 64 años,7
TLAHUAC,Colonia los 500 metros,Mujer,n) 65 a 69 años,6
TLAHUAC,Colonia los 500 metros,Mujer,o) 70 a 74 años,3
TLAHUAC,Colonia los 500 metros,Mujer,p) 75 a 79 años,1
TLAHUAC,Colonia los 500 metros,Mujer,q) 80 a 84 años,0
TLAHUAC,Colonia los 500 metros,Mujer,r) 85 años y más,2
TLAHUAC,Ampliación San Miguel,Hombre,a) 0 a 4 años,13
TLAHUAC,Ampliación San Miguel,Hombre,b) 5 a 9 años,20
TLAHUAC,Ampliación San Miguel,Hombre,c) 10 a 14 años,10
TLAHUAC,Ampliación San Miguel,Hombre,d) 15 a 19 años,11
TLAHUAC,Ampliación San Miguel,Hombre,e) 20 a 24 años,15
TLAHUAC,Ampliación San Miguel,Hombre,f) 25 a 29 años,13
TLAHUAC,Ampliación San Miguel,Hombre,g) 30 a 34 años,9
TLAHUAC,Ampliación San Miguel,Hombre,h) 35 a 39 años,11
TLAHUAC,Ampliación San Miguel,Hombre,i) 40 a 44 años,12
TLAHUAC,Ampliación San Miguel,Hombre,j) 45 a 49 años,12
TLAHUAC,Ampliación San Miguel,Hombre,k) 50 a 54 años,3
TLAHUAC,Ampliación San Miguel,Hombre,l) 55 a 59 años,3
TLAHUAC,Ampliación San Miguel,Hombre,m) 60 a 64 años,2
TLAHUAC,Ampliación San Miguel,Hombre,n) 65 a 69 años,1
TLAHUAC,Ampliación San Miguel,Hombre,o) 70 a 74 años,1
TLAHUAC,Ampliación San Miguel,Hombre,p) 75 a 79 años,3
TLAHUAC,Ampliación San Miguel,Hombre,q) 80 a 84 años,2
TLAHUAC,Ampliación San Miguel,Hombre,r) 85 años y más,1
TLAHUAC,Ampliación San Miguel,Mujer,a) 0 a 4 años,13
TLAHUAC,Ampliación San Miguel,Mujer,b) 5 a 9 años,8
TLAHUAC,Ampliación San Miguel,Mujer,c) 10 a 14 años,15
TLAHUAC,Ampliación San Miguel,Mujer,d) 15 a 19 años,12
TLAHUAC,Ampliación San Miguel,Mujer,e) 20 a 24 años,14
TLAHUAC,Ampliación San Miguel,Mujer,f) 25 a 29 años,12
TLAHUAC,Ampliación San Miguel,Mujer,g) 30 a 34 años,6
TLAHUAC,Ampliación San Miguel,Mujer,h) 35 a 39 años,18
TLAHUAC,Ampliación San Miguel,Mujer,i) 40 a 44 años,9
TLAHUAC,Ampliación San Miguel,Mujer,j) 45 a 49 años,14
TLAHUAC,Ampliación San Miguel,Mujer,k) 50 a 54 años,2
TLAHUAC,Ampliación San Miguel,Mujer,l) 55 a 59 años,4
TLAHUAC,Ampliación San Miguel,Mujer,m) 60 a 64 años,4
TLAHUAC,Ampliación San Miguel,Mujer,n) 65 a 69 años,0
TLAHUAC,Ampliación San Miguel,Mujer,o) 70 a 74 años,0
TLAHUAC,Ampliación San Miguel,Mujer,p) 75 a 79 años,1
TLAHUAC,Ampliación San Miguel,Mujer,q) 80 a 84 años,2
TLAHUAC,Ampliación San Miguel,Mujer,r) 85 años y más,0
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,a) 0 a 4 años,10
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,b) 5 a 9 años,14
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,c) 10 a 14 años,10
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,d) 15 a 19 años,13
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,e) 20 a 24 años,15
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,f) 25 a 29 años,13
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,g) 30 a 34 años,17
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,h) 35 a 39 años,5
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,i) 40 a 44 años,9
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,j) 45 a 49 años,7
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,k) 50 a 54 años,9
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,l) 55 a 59 años,6
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,m) 60 a 64 años,4
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,n) 65 a 69 años,2
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,o) 70 a 74 años,4
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,p) 75 a 79 años,0
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,q) 80 a 84 años,0
TLAHUAC,Puertantitla (Camino al Cerro),Hombre,r) 85 años y más,0
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,a) 0 a 4 años,11
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,b) 5 a 9 años,14
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,c) 10 a 14 años,10
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,d) 15 a 19 años,13
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,e) 20 a 24 años,13
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,f) 25 a 29 años,13
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,g) 30 a 34 años,15
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,h) 35 a 39 años,8
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,i) 40 a 44 años,7
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,j) 45 a 49 años,9
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,k) 50 a 54 años,12
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,l) 55 a 59 años,4
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,m) 60 a 64 años,3
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,n) 65 a 69 años,3
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,o) 70 a 74 años,1
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,p) 75 a 79 años,0
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,q) 80 a 84 años,1
TLAHUAC,Puertantitla (Camino al Cerro),Mujer,r) 85 años y más,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,a) 0 a 4 años,12
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,b) 5 a 9 años,20
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,c) 10 a 14 años,13
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,d) 15 a 19 años,21
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,e) 20 a 24 años,13
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,f) 25 a 29 años,14
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,g) 30 a 34 años,9
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,h) 35 a 39 años,8
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,i) 40 a 44 años,11
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,j) 45 a 49 años,7
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,k) 50 a 54 años,6
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,l) 55 a 59 años,4
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,m) 60 a 64 años,3
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,n) 65 a 69 años,1
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,o) 70 a 74 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,p) 75 a 79 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,q) 80 a 84 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Hombre,r) 85 años y más,1
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,a) 0 a 4 años,10
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,b) 5 a 9 años,7
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,c) 10 a 14 años,18
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,d) 15 a 19 años,9
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,e) 20 a 24 años,14
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,f) 25 a 29 años,12
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,g) 30 a 34 años,7
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,h) 35 a 39 años,12
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,i) 40 a 44 años,11
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,j) 45 a 49 años,7
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,k) 50 a 54 años,6
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,l) 55 a 59 años,4
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,m) 60 a 64 años,1
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,n) 65 a 69 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,o) 70 a 74 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,p) 75 a 79 años,1
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,q) 80 a 84 años,0
TLAHUAC,Apoyautla (Cerro de Guadalupe),Mujer,r) 85 años y más,1
TLALPAN,Tlalpan,Hombre,a) 0 a 4 años,14186
TLALPAN,Tlalpan,Hombre,b) 5 a 9 años,18477
TLALPAN,Tlalpan,Hombre,c) 10 a 14 años,20345
TLALPAN,Tlalpan,Hombre,d) 15 a 19 años,22493
TLALPAN,Tlalpan,Hombre,e) 20 a 24 años,24728
TLALPAN,Tlalpan,Hombre,f) 25 a 29 años,23550
TLALPAN,Tlalpan,Hombre,g) 30 a 34 años,22461
TLALPAN,Tlalpan,Hombre,h) 35 a 39 años,21549
TLALPAN,Tlalpan,Hombre,i) 40 a 44 años,20702
TLALPAN,Tlalpan,Hombre,j) 45 a 49 años,20544
TLALPAN,Tlalpan,Hombre,k) 50 a 54 años,18251
TLALPAN,Tlalpan,Hombre,l) 55 a 59 años,15164
TLALPAN,Tlalpan,Hombre,m) 60 a 64 años,13830
TLALPAN,Tlalpan,Hombre,n) 65 a 69 años,10833
TLALPAN,Tlalpan,Hombre,o) 70 a 74 años,7972
TLALPAN,Tlalpan,Hombre,p) 75 a 79 años,5072
TLALPAN,Tlalpan,Hombre,q) 80 a 84 años,3026
TLALPAN,Tlalpan,Hombre,r) 85 años y más,2239
TLALPAN,Tlalpan,Mujer,a) 0 a 4 años,13805
TLALPAN,Tlalpan,Mujer,b) 5 a 9 años,18099
TLALPAN,Tlalpan,Mujer,c) 10 a 14 años,19720
TLALPAN,Tlalpan,Mujer,d) 15 a 19 años,21550
TLALPAN,Tlalpan,Mujer,e) 20 a 24 años,24049
TLALPAN,Tlalpan,Mujer,f) 25 a 29 años,24096
TLALPAN,Tlalpan,Mujer,g) 30 a 34 años,24063
TLALPAN,Tlalpan,Mujer,h) 35 a 39 años,23931
TLALPAN,Tlalpan,Mujer,i) 40 a 44 años,23491
TLALPAN,Tlalpan,Mujer,j) 45 a 49 años,23778
TLALPAN,Tlalpan,Mujer,k) 50 a 54 años,21991
TLALPAN,Tlalpan,Mujer,l) 55 a 59 años,18782
TLALPAN,Tlalpan,Mujer,m) 60 a 64 años,17483
TLALPAN,Tlalpan,Mujer,n) 65 a 69 años,13729
TLALPAN,Tlalpan,Mujer,o) 70 a 74 años,10325
TLALPAN,Tlalpan,Mujer,p) 75 a 79 años,6586
TLALPAN,Tlalpan,Mujer,q) 80 a 84 años,4524
TLALPAN,Tlalpan,Mujer,r) 85 años y más,4048
TLALPAN,Parres (El Guarda),Hombre,a) 0 a 4 años,134
TLALPAN,Parres (El Guarda),Hombre,b) 5 a 9 años,167
TLALPAN,Parres (El Guarda),Hombre,c) 10 a 14 años,131
TLALPAN,Parres (El Guarda),Hombre,d) 15 a 19 años,134
TLALPAN,Parres (El Guarda),Hombre,e) 20 a 24 años,148
TLALPAN,Parres (El Guarda),Hombre,f) 25 a 29 años,140
TLALPAN,Parres (El Guarda),Hombre,g) 30 a 34 años,129
TLALPAN,Parres (El Guarda),Hombre,h) 35 a 39 años,112
TLALPAN,Parres (El Guarda),Hombre,i) 40 a 44 años,88
TLALPAN,Parres (El Guarda),Hombre,j) 45 a 49 años,94
TLALPAN,Parres (El Guarda),Hombre,k) 50 a 54 años,94
TLALPAN,Parres (El Guarda),Hombre,l) 55 a 59 años,61
TLALPAN,Parres (El Guarda),Hombre,m) 60 a 64 años,60
TLALPAN,Parres (El Guarda),Hombre,n) 65 a 69 años,42
TLALPAN,Parres (El Guarda),Hombre,o) 70 a 74 años,25
TLALPAN,Parres (El Guarda),Hombre,p) 75 a 79 años,20
TLALPAN,Parres (El Guarda),Hombre,q) 80 a 84 años,8
TLALPAN,Parres (El Guarda),Hombre,r) 85 años y más,6
TLALPAN,Parres (El Guarda),Mujer,a) 0 a 4 años,128
TLALPAN,Parres (El Guarda),Mujer,b) 5 a 9 años,137
TLALPAN,Parres (El Guarda),Mujer,c) 10 a 14 años,122
TLALPAN,Parres (El Guarda),Mujer,d) 15 a 19 años,126
TLALPAN,Parres (El Guarda),Mujer,e) 20 a 24 años,144
TLALPAN,Parres (El Guarda),Mujer,f) 25 a 29 años,157
TLALPAN,Parres (El Guarda),Mujer,g) 30 a 34 años,129
TLALPAN,Parres (El Guarda),Mujer,h) 35 a 39 años,114
TLALPAN,Parres (El Guarda),Mujer,i) 40 a 44 años,111
TLALPAN,Parres (El Guarda),Mujer,j) 45 a 49 años,115
TLALPAN,Parres (El Guarda),Mujer,k) 50 a 54 años,92
TLALPAN,Parres (El Guarda),Mujer,l) 55 a 59 años,72
TLALPAN,Parres (El Guarda),Mujer,m) 60 a 64 años,59
TLALPAN,Parres (El Guarda),Mujer,n) 65 a 69 años,46
TLALPAN,Parres (El Guarda),Mujer,o) 70 a 74 años,22
TLALPAN,Parres (El Guarda),Mujer,p) 75 a 79 años,13
TLALPAN,Parres (El Guarda),Mujer,q) 80 a 84 años,8
TLALPAN,Parres (El Guarda),Mujer,r) 85 años y más,9
TLALPAN,San Miguel Ajusco,Hombre,a) 0 a 4 años,1184
TLALPAN,San Miguel Ajusco,Hombre,b) 5 a 9 años,1599
TLALPAN,San Miguel Ajusco,Hombre,c) 10 a 14 años,1630
TLALPAN,San Miguel Ajusco,Hombre,d) 15 a 19 años,1713
TLALPAN,San Miguel Ajusco,Hombre,e) 20 a 24 años,1614
TLALPAN,San Miguel Ajusco,Hombre,f) 25 a 29 años,1535
TLALPAN,San Miguel Ajusco,Hombre,g) 30 a 34 años,1383
TLALPAN,San Miguel Ajusco,Hombre,h) 35 a 39 años,1296
TLALPAN,San Miguel Ajusco,Hombre,i) 40 a 44 años,1267
TLALPAN,San Miguel Ajusco,Hombre,j) 45 a 49 años,1217
TLALPAN,San Miguel Ajusco,Hombre,k) 50 a 54 años,1087
TLALPAN,San Miguel Ajusco,Hombre,l) 55 a 59 años,861
TLALPAN,San Miguel Ajusco,Hombre,m) 60 a 64 años,691
TLALPAN,San Miguel Ajusco,Hombre,n) 65 a 69 años,465
TLALPAN,San Miguel Ajusco,Hombre,o) 70 a 74 años,278
TLALPAN,San Miguel Ajusco,Hombre,p) 75 a 79 años,165
TLALPAN,San Miguel Ajusco,Hombre,q) 80 a 84 años,94
TLALPAN,San Miguel Ajusco,Hombre,r) 85 años y más,64
TLALPAN,San Miguel Ajusco,Mujer,a) 0 a 4 años,1199
TLALPAN,San Miguel Ajusco,Mujer,b) 5 a 9 años,1583
TLALPAN,San Miguel Ajusco,Mujer,c) 10 a 14 años,1566
TLALPAN,San Miguel Ajusco,Mujer,d) 15 a 19 años,1615
TLALPAN,San Miguel Ajusco,Mujer,e) 20 a 24 años,1571
TLALPAN,San Miguel Ajusco,Mujer,f) 25 a 29 años,1727
TLALPAN,San Miguel Ajusco,Mujer,g) 30 a 34 años,1501
TLALPAN,San Miguel Ajusco,Mujer,h) 35 a 39 años,1376
TLALPAN,San Miguel Ajusco,Mujer,i) 40 a 44 años,1363
TLALPAN,San Miguel Ajusco,Mujer,j) 45 a 49 años,1346
TLALPAN,San Miguel Ajusco,Mujer,k) 50 a 54 años,1260
TLALPAN,San Miguel Ajusco,Mujer,l) 55 a 59 años,948
TLALPAN,San Miguel Ajusco,Mujer,m) 60 a 64 años,768
TLALPAN,San Miguel Ajusco,Mujer,n) 65 a 69 años,500
TLALPAN,San Miguel Ajusco,Mujer,o) 70 a 74 años,343
TLALPAN,San Miguel Ajusco,Mujer,p) 75 a 79 años,191
TLALPAN,San Miguel Ajusco,Mujer,q) 80 a 84 años,109
TLALPAN,San Miguel Ajusco,Mujer,r) 85 años y más,110
TLALPAN,San Miguel Topilejo,Hombre,a) 0 a 4 años,1433
TLALPAN,San Miguel Topilejo,Hombre,b) 5 a 9 años,1808
TLALPAN,San Miguel Topilejo,Hombre,c) 10 a 14 años,1964
TLALPAN,San Miguel Topilejo,Hombre,d) 15 a 19 años,1855
TLALPAN,San Miguel Topilejo,Hombre,e) 20 a 24 años,1874
TLALPAN,San Miguel Topilejo,Hombre,f) 25 a 29 años,1775
TLALPAN,San Miguel Topilejo,Hombre,g) 30 a 34 años,1602
TLALPAN,San Miguel Topilejo,Hombre,h) 35 a 39 años,1422
TLALPAN,San Miguel Topilejo,Hombre,i) 40 a 44 años,1346
TLALPAN,San Miguel Topilejo,Hombre,j) 45 a 49 años,1298
TLALPAN,San Miguel Topilejo,Hombre,k) 50 a 54 años,1156
TLALPAN,San Miguel Topilejo,Hombre,l) 55 a 59 años,913
TLALPAN,San Miguel Topilejo,Hombre,m) 60 a 64 años,643
TLALPAN,San Miguel Topilejo,Hombre,n) 65 a 69 años,476
TLALPAN,San Miguel Topilejo,Hombre,o) 70 a 74 años,258
TLALPAN,San Miguel Topilejo,Hombre,p) 75 a 79 años,201
TLALPAN,San Miguel Topilejo,Hombre,q) 80 a 84 años,87
TLALPAN,San Miguel Topilejo,Hombre,r) 85 años y más,62
TLALPAN,San Miguel Topilejo,Mujer,a) 0 a 4 años,1400
TLALPAN,San Miguel Topilejo,Mujer,b) 5 a 9 años,1663
TLALPAN,San Miguel Topilejo,Mujer,c) 10 a 14 años,1810
TLALPAN,San Miguel Topilejo,Mujer,d) 15 a 19 años,1779
TLALPAN,San Miguel Topilejo,Mujer,e) 20 a 24 años,1833
TLALPAN,San Miguel Topilejo,Mujer,f) 25 a 29 años,1867
TLALPAN,San Miguel Topilejo,Mujer,g) 30 a 34 años,1712
TLALPAN,San Miguel Topilejo,Mujer,h) 35 a 39 años,1580
TLALPAN,San Miguel Topilejo,Mujer,i) 40 a 44 años,1452
TLALPAN,San Miguel Topilejo,Mujer,j) 45 a 49 años,1445
TLALPAN,San Miguel Topilejo,Mujer,k) 50 a 54 años,1326
TLALPAN,San Miguel Topilejo,Mujer,l) 55 a 59 años,984
TLALPAN,San Miguel Topilejo,Mujer,m) 60 a 64 años,740
TLALPAN,San Miguel Topilejo,Mujer,n) 65 a 69 años,528
TLALPAN,San Miguel Topilejo,Mujer,o) 70 a 74 años,345
TLALPAN,San Miguel Topilejo,Mujer,p) 75 a 79 años,195
TLALPAN,San Miguel Topilejo,Mujer,q) 80 a 84 años,138
TLALPAN,San Miguel Topilejo,Mujer,r) 85 años y más,117
TLALPAN,Héroes de 1910,Hombre,a) 0 a 4 años,21
TLALPAN,Héroes de 1910,Hombre,b) 5 a 9 años,27
TLALPAN,Héroes de 1910,Hombre,c) 10 a 14 años,32
TLALPAN,Héroes de 1910,Hombre,d) 15 a 19 años,26
TLALPAN,Héroes de 1910,Hombre,e) 20 a 24 años,21
TLALPAN,Héroes de 1910,Hombre,f) 25 a 29 años,21
TLALPAN,Héroes de 1910,Hombre,g) 30 a 34 años,22
TLALPAN,Héroes de 1910,Hombre,h) 35 a 39 años,25
TLALPAN,Héroes de 1910,Hombre,i) 40 a 44 años,21
TLALPAN,Héroes de 1910,Hombre,j) 45 a 49 años,18
TLALPAN,Héroes de 1910,Hombre,k) 50 a 54 años,17
TLALPAN,Héroes de 1910,Hombre,l) 55 a 59 años,14
TLALPAN,Héroes de 1910,Hombre,m) 60 a 64 años,17
TLALPAN,Héroes de 1910,Hombre,n) 65 a 69 años,13
TLALPAN,Héroes de 1910,Hombre,o) 70 a 74 años,3
TLALPAN,Héroes de 1910,Hombre,p) 75 a 79 años,5
TLALPAN,Héroes de 1910,Hombre,q) 80 a 84 años,0
TLALPAN,Héroes de 1910,Hombre,r) 85 años y más,2
TLALPAN,Héroes de 1910,Mujer,a) 0 a 4 años,15
TLALPAN,Héroes de 1910,Mujer,b) 5 a 9 años,15
TLALPAN,Héroes de 1910,Mujer,c) 10 a 14 años,21
TLALPAN,Héroes de 1910,Mujer,d) 15 a 19 años,16
TLALPAN,Héroes de 1910,Mujer,e) 20 a 24 años,18
TLALPAN,Héroes de 1910,Mujer,f) 25 a 29 años,24
TLALPAN,Héroes de 1910,Mujer,g) 30 a 34 años,16
TLALPAN,Héroes de 1910,Mujer,h) 35 a 39 años,21
TLALPAN,Héroes de 1910,Mujer,i) 40 a 44 años,34
TLALPAN,Héroes de 1910,Mujer,j) 45 a 49 años,23
TLALPAN,Héroes de 1910,Mujer,k) 50 a 54 años,10
TLALPAN,Héroes de 1910,Mujer,l) 55 a 59 años,17
TLALPAN,Héroes de 1910,Mujer,m) 60 a 64 años,11
TLALPAN,Héroes de 1910,Mujer,n) 65 a 69 años,10
TLALPAN,Héroes de 1910,Mujer,o) 70 a 74 años,3
TLALPAN,Héroes de 1910,Mujer,p) 75 a 79 años,4
TLALPAN,Héroes de 1910,Mujer,q) 80 a 84 años,3
TLALPAN,Héroes de 1910,Mujer,r) 85 años y más,5
TLALPAN,Lomas de Tepemecatl,Hombre,a) 0 a 4 años,165
TLALPAN,Lomas de Tepemecatl,Hombre,b) 5 a 9 años,205
TLALPAN,Lomas de Tepemecatl,Hombre,c) 10 a 14 años,215
TLALPAN,Lomas de Tepemecatl,Hombre,d) 15 a 19 años,185
TLALPAN,Lomas de Tepemecatl,Hombre,e) 20 a 24 años,158
TLALPAN,Lomas de Tepemecatl,Hombre,f) 25 a 29 años,173
TLALPAN,Lomas de Tepemecatl,Hombre,g) 30 a 34 años,165
TLALPAN,Lomas de Tepemecatl,Hombre,h) 35 a 39 años,164
